text,label
The do understand what happened to the slaves that were not purchased don't they? To some that represents life.,0
I want to hug her! I'm surprised though she let them in that close with the camera and that lighting wasn't what she normally commands. Maybe to make her more vunerable? Hmm. Interesting all the same.,0
BumblebeeOnTheWall sorry thanks for the correction,0
Sucks because she can’t make facial expressions any more. I loved her goofy faces.,0
He made lots of money from the slave trade but then gave loads away to good causes. He didn't get a monument for being a master slave trader.,0
Say it (All Lives Matter) the more we say it the sooner your country will heal,0
Justice belongs to TMH and only to the TMH and his Good Word,0
ALL HUMAN LIFE MATTER nFrom the Smallest to the Biggest,0
UMM.... that's a BOY first of all. And secondly,0
We must stand with police.,0
Racism has been through the years yet it still hasn’t disappeared.,1
Around the world? Hahahaha no,0
Heres an example my house is burning down n sum call for help n u say but what about my house doesn't mines matter basically taking away from my problem n making it seem like ur goin through the same thing,0
I can't believe that people like me are put through such abuse. It breaks my spirit.,1
I'm confused about all these BLM stories in Canada. Are police a problem in Canada? I thought the joke was The United States being a police state. Canadia doesn't even have guns or reasons for the cops to shoot citizens like the US does.,0
natalia ortega and the shoes,0
I never understood racism. I grew up thinking what’s the problem with with different colored humans they’re literally the same but different colors.nTo this day I still don’t know why people think 1 race of humans is better than another race when they’re exactly species,1
Can we appreciate the fact that how sensitive and adorable all these kids are.,0
J Randall What point are you trying to make?,0
@Pretend I put a Really Funny name here Waaat? Is that a thing? XDDDDDDDDDDD it's kind of universal though,0
See you in 20 years and let's see how witty your comment is LOL,0
theyre not . what? there not changing history. there removing a rather inaprorite statue of a guy who was and i cannot stress this enough. a slave trader.,0
@Ashxr and we dont hate people for who they are like she said your looking at it wrong. We dont hate we just leave you alone. It simply means you do you but we arent apart of it. For example ALL of my friends are apart of the LGBTQ even my best friends and I'm christian. Just because we are straight and religious doesnt mean we are monsters we are humans too,1
the jeans don't lie,0
Go back to Africa,0
But he sure does know how to lie lie and lies how does in people sleep or do they lay awake all night thinking what can I do next what can I lie about next Jesus made all people he didn't make just kind of race so that means all lives matter not just y'all and they're trying to say all white people are bad that's a lie,0
DEFENDING the right of the LGBTQ community to live however they like and being accepted for who they are AND in the same time ATTACKING someone because they have a different opinion/belief (maybe similar to what those horrible people are justifying their actions with) as long as they are not personally hurting anyone is highly HYPOCRITICAL.nIf you don't have anything good to say respectfully,1
White people aren't dying Bc of police brutality and racial profiling,0
This is the big dumb,0
dont say that cuz we all sinners man     he did some bad things in the past and it doesnt he deserve this treatments,0
How well they took this,0
You say came out of the cabinet? I've never heard that expression. Only came out of the closet.,0
“have you ever known any LGBTQ+ kids?”                    if he asked me that,0
Cuz they are brained washed by the left wing media,0
“Pure mean” i love you crystall,0
Thanks for sharing.,0
@Simon Jarcho no i don't but i know where to speak up like that,0
I am a mechanical engineering major and I’m so happy to come across this video .,1
You cannot make an unequal lifestyle equal no matter the culture or law passed. To this end,0
The people in the comments assuming what Annie is going through lol,0
As a teenager and later,0
@Tupac Sobieski nEvery polish joke in America is about their stupidity,0
BLM is only interested in white supremacists and encouraging Looting and burning down family own business to make their point.,0
@Lioness Princess I mean you!!!,0
OMG I love Crystal’s innocence! She is such a sweet kid!!!,1
Stuff America anyway. Their only interested in their self beliefs. Hypocrites,0
All lives do not matter cause 3 white people didn't get lynched this week,0
ETERNAL INSPIRATION nSHE SAVE MY LIFE,1
He said White Lies matter everyone boo racism at its finest bro it's not your fault you must be white huh so everybody say boo and white lives matter that's not the whole point is ignorant folks like you that won't open their eyes and that's why the world is the way it is,0
Why is it controversial to say 'all lives matter?'   Are you serious!!!!!!!! Did they really have to say Black lives ALSO matter?'  or Black lives matter AS WELL?' in order for you people to know what they were saying? Come on! 'all lives matter?'   is just a smoke screen in order to not address the issue ..Just like bringing up Black on Black crime whenever the subject of Black lives matter is brought up.,0
@Giordano - I asked you to link the study,0
@Gennifer Bowen not really,0
All lives matter no matter what colour  simple,1
He really should...it would make things...interesting.....yes.....yesss.....,0
I'm am fortunate to live where I do. If you contribute and act as a decent person you are treated equally the same. Regardless of race religion etc. Knowones life here is undervalued. Not even the sorry people of all colors.,1
@Dakota Nord Then why are you even here?,0
Ew. Stalling a Pride Parade? Pride is a joyous event,0
It’s my second year in software engineering and let me tell you,0
Why stop now?,0
They sit like a girl.,0
Taking a knee is pretty appropriate coming from democrats and SJW's...nPandering and placating without questioning the motives and agenda from BLM is dangerous.nThere is nothing more dangerous than sincere ignorance and conscientious stupidityn- Martin Luther King Jr.,0
@Emilee Henderson she just look like a 'stereotypical lesbian tomboy.,0
@C. J. if you want I'm not you,0
Do black lives in the womb matter?,0
To the Democrats BLM don't matter what matters is the black vote.,0
All lives should matter.nBut Black Lives Don't seem to Matter.nThat's why there's a Black Lives Matter Movement. nUnderstanding?,0
Chungus Has Big Badonkus wait does anyone actually know the truth?,0
@Erica Abbiss  of course they do just not African Americans.,0
I love watching doctor who!' Me too sis! What a lovely girl,1
Go get your shine box.,0
Doesn't solve racism but removes a 'solid' symbol of it.,0
@angeline nguyen whyy,0
Also it is not fake news be quiet,0
homosexuality isn't something you can disagree with. Just like having red hair. The sentence I don't agree with red hairness doesn't make sense. Same for I don't agree with homosexuality,1
The real black lives matternGenocide in west papuan,0
these kids are so smart omg this was powerful,0
Because that fits the agenda,0
destruction of nuclear is a top zionist agenda bros,0
I think he resigned his position to take up a role in the DHS.,0
darthevil9999 what are they supposed to learn from that?,0
@Arianna Lopez We have,0
All lives don't matter until Black lives matter. We are drawing attention to a big issue in our community.,0
Wow this comment section did not age well. I still agree though All lives matter.,0
@Wario & Waluigi productions black lives matter,0
@Raven_Dell No you're wrong. It's not the same. Politicans choose their political beliefs. Nobody chooses their sexual orientation. That's like saying somebody choose their height or their shoe size.,0
Asian lives? Middle Eastern? So a few of my friends and I don’t matter?,0
@Trey Gray The Prime Minister of Holland,0
Dont know ask them such a childish question wat substance did it have wat did u or even i learn from that staement this is a forum for very iggnorant biengs,0
@Pink Chalk I hope you succeed! Good luck to you and all the women out there!,1
Kevin Burrow ye but its cruel,0
Some of them do,0
We all cannot dismiss the influence she has had in the progress for change in LGBTQ rights,1
This comment is amasing .Wishing you more happiness sir and to continue to inspire dreams and aspirations in the minds of these young children.,1
Erin Moody no shit... do you want a medal,0
Well this is going to happen again,0
rainbow lives matter....,0
this is so inspiring!,1
I took up an Industrial Engineering course long time ago I didnt finish my course. 1st year to 3rd year I was doubting myself that I cannot make it to the final year and when I reached the 4th year that was the moment that I was so eager to finish the course but unfortunately I wasn’t able to enrol for 2nd semester due to financial challenges. When the speaker said that they were on 5 female students in the class...I remembered those days when we were also 5 girls and no excuses on all of our classes and demos. I am now 36 years old. I don’t see myself going back to study and continue the same course but I really wish I did.,1
@John Steven what?,0
It SHOULD be All Lives Matter. No need to drag down/ignore other people/races to get ahead. While we're at it,1
it means we don't agree with sin .,0
Apparently not since they're complaining about things that aren't legit complaints.,1
I wish Mad Magazine didn't suck,0
Crystal is so mature. She asks good questions. AND SHE'S A WHOVIAN TOO. This child is being raised right.,0
The council should have went also.,0
I'm really late,0
@Kurt Sno I'm Black and don't support them,0
This is so inspirational to female engineers like myself. Almost cried out of happiness. Thank you for this.,1
It's not Blacks vs Whites it's People vs Racists,0
Alexander Laurie Birchley what does bringing down war memorials/leaders even achieve? Who would actually benefit from it? They’re literally only doing it to look good.,0
If you're idiotic enough to say that when someone says all lives matter,0
I'm as straight as a circle lmao. I'm 12 and haven't come out to my parents yet because I know they wouldn't support me and our relationship would be ruined but I can't just pretend to be straight... I'll probably come out in a few years or so I guess but I know my parents won't send me to conversion therapy thank god. btw I'm pan anyone else or just me???,1
That Christian girl ...  the ingredients are ALL THERE.,0
@Jessica Walker I am bi and my gaydar is rarely wrong...,0
Diana finally an opened minded Christian thank god for you. We need more people like you in this world.,1
Droping fuel on fire,0
Don Hoover Isn’t there more white people in the Us though more than black people,0
Glad I pictured Jeri Ellsworth poking an oscilloscope probe around in her Tilt5 prototype,0
Very sharp uniform. No homo,0
democracy ... where people are forced to choose between two evils and wish for a third one ...,0
a what survivor? lol,0
ofaboosting 129 my family was a victim of systemic racism. My grandparents never owned a house. My dad had to work much harder than everyone around him,0
@Nico Stone Exactly...,0
@Al C I understand way more than you do. I have a white mother and a black father.,0
pansexuals have entered the chat,0
@mr ady and mim yay May as well get rid of every statue then.,0
Bernie sanders is a racist just because he picked only black lives,0
Its already dead Imaoo,0
Why don’t all lives matter... just wondering?,1
They shoukd build another statue  bigger  stronger,0
Ya changed the world for the worse!!!,0
No because that is a hate crime. Not the same as destroying a statue of a racist,0
Why do people take homosexuality as something bad. It's natural,1
alex!!  the problem i have is that they’re using gods name to spread hatred and negativity in the world,0
I'm amazed by her wealth.    She can do anything anywhere at anytime,0
Life never started about skin color until racist whites created racism  Before that racism didn't exist.,0
Feminism Is a hate groupncome on man I literally have all my sources that prove Itnfeminist do not care about equality,0
Why does she sound so tired and frail and weak nowwadays?? I know she's older and is likely tired with raising all those kids,0
And what racist policies would you be referring to? Or is this something you've put zero thought into and you're just trying to be a virtue signalling brainlet who doesn't want to offend anyone by actually forming opinions of your own?,0
Includeing you fire?,0
wait. 12% of them are engineers yet 28% of directives are women? A woman engineer has 2x chances of becoming a top worker than a man.,1
This is underrated.,0
Also in my country female students are better than male students in every lesson. It's not because they are less than girls,1
The little kid that said that God gave him a choice and he chose to love is the greatest kid i've ever seen. There's so much wrong portrayal of what christianity is on the media that is refreshing to see someone who actually gets the concept. And i also love that Annie regardless of her point of view respected the survivor's opinion and got to an agreement. Ilove them all please protect them,1
I guess your life does not matter so people can go out and use you for target practice cuz you don't matter at all you mean nothing,0
ALL LIVES MATTER. nIf YOU don't think so then yourself doesn't matter.,0
she seems very weak to me.,0
Really? Skin everyone alive? Thats disgusting. The only real option is to blind everyone so that we are unable to see one each other's skin color.,0
...eh what do u want to tell us now?,0
Fox news is a joke,0
@alva s. v - and why can't you,0
YOU ARE A REAL SOVIET,0
This video is awesome! I'm a 15 year old girl who will probably go into engineering at uni and can't wait!,1
Felt you there sort of. I don’t hate because of race. They have good morals and that’s all that matter. But they’re actions are atrocious.,0
My family laid down their lives for you and this is how you repay them by destroying their monuments makes me wanna leave this world,0
+NCHunter79  nYou sure have your facts down,0
i wish these protesters get killed by Coronavirus.,0
BLM...AKA...THE MASTER RACE....Well since THEIR now in CHARGE...where do I get food stamps and signed up for welfare...I mean we whiteys...are now a CONQUERED people...TAKE CARE OF US NOW!!! Damit,0
bailey me to,0
@ImAlfie Just leave her alone. She wouldn't want to look at the comment finding people asking about her sexuality because that's weird. Its none of our business.,1
@BritneyJean  Actually Madonna is a false idol and he is the baphomet. He even dressed as the baphomet in one if his satanic rituals. I hope you find Jesus Christ. He is the only way to Heaven above.,0
I gave my niece a set I'm hoping to inspire the next engineer in my family.,1
Makes me sad... I've been pretty fortunate in where I've worked,0
use your brain Great Big Story,0
All lives matter. Did God tell them something more that he didn't tell the rest of us? There are some parts of this country that they haven't seen  how impoverished these areas are,1
This is what they are doing.,0
They ain't African they Americans,0
What is confusing to you? We can discuss it calmly and lovingly if you'd like. Any question is acceptable. Hope to hear back from you.,0
Ok so crystal is officially the most smartest person alive,0
It's all lives can't matter till black lives matter,0
was watching tucker then saw this. tucker just a personality; no meat,0
@karennIf you do not uphold the Christian values,0
I love how feminists criticize men saying they dont know what it's like to be a woman,0
I'm sorry who-,0
“That would just be...uh....pure mean”,0
Do baby’s lives in the womb matter?,0
I'm a middle aged working class white with no savings. To me it seems that no lives matter because only money matters. This is a distraction,0
These morons act like they are campaigning to abolish the slave trade. It's protest for protest's sake. They need to study history instead of destroying it,0
lol. She's a career politician from a wealthy family and does quite nicely out of it.,0
That's because he's 100% badass,0
Can't be yourself because of white people,0
S. Tagerius only in 2 states,0
Emilee Henderson exactly she wasn’t being rude in anyway she was just giving her opinion like there’s no need to harass anyone,1
@Victoria But she probably has more sense than you.,0
The one girl who didn't agree with the gays,0
Don't change because they don't like you.nChange because you want to.nn-(Don't really know if this is an origin quote..),1
But im an atheist now but i have read the bible.,0
Why would you beat a person with a book?,0
JONAH The only counterpoints you morons have rely on projection,0
That would just be pure mean.,0
When you realize this video was from 4 years ago...,0
I so scared I cry ever night praying my friend will be ok praying nothing happens just cause she’s not the colour of me don’t mean I not there for her she the only person I loved with my whole heart that’s not my family but she like a sister to me,1
Madonna is seriously repulsive-looking to me. She has a bird-like,0
No lives matter change my mind,0
@lockandloadlikehell This video isn't about rights. It's about stopping the cultural idea that women cannot go into STEM because it's perceived  as a masculine profession. A lot of female classmates I grew up with wer told constantly that girls can't do math. It's a cultural issue.,1
@Shayne Berg No that wouldn't work,0
@Prella8 Not helpful.,0
Who lgbttq+ people? Not all do🤷,0
Its kind off rare but yes it happens. A lot of them are abused horrifically,0
No one says it to be racist they say it because it’s true it’s not the color it’s the character,1
Too bad she looks like a cute lesbian,0
I don't understand why people say annie is bisexual/lesbianl? Is it for her looks? Or the way she talks?,0
If women can go into engineering without being judged,1
“That is uHH really mean!”  She is such a smart kid and has a great mind set 🥰,1
What a time to be alive. Our species needs to wake up. Nature,0
Here's our demands. Stop killing us for no good reason. We  don't want to die,1
Says it fkin all,0
J Randall Yes. You can ether believe in God or you don’t have to. That is why we call it free will.,0
drinny26 this looks amazing,0
BLM wants their race to be superior over everyone else,0
Zara Hassan not the same. The girl has respect for LGBTQ+ people. She doesn’t agree with being that,1
@Benjamin Smith First of all I want to thank you for listening to me and responding,0
ofaboosting 129 prove it,0
My gaydar was so strong my head is hurting.,0
@***** That just proves your willfull ignorance,1
@Sovereign Butterfly what was she like in the elevator? and what year was it?,0
Where is the prime minister? Where is the home Secretary? Where are the real police?,0
@Forrest Cain Indeed.  It's just this is one of the few times that Madonna has shown it.  I like it ... she wants to be seen as just like any of us,0
@fResH-a-Vo-cAdo where can I find this evidence lol 🤣🤣,0
Did anyone know right now in Ethiopian calendar 2012,0
No lives matter. We are all just pieces of a game being played by players who will gladly sacrifice anybody to achieve their goals,0
The gays love you,0
She’s done such great work and not just this,0
IT IS NOT A BOYS CLUB...SOME ENGINEERS ARE FEMALE.,1
Did she have her larynx tweaked her voice sounds so young?,0
Abdallah Shakeel that time they wrote “Black lives matter” on a street and people tried to clean it up.,0
@Mitchell Anthony​ Lollll,0
With all these protest.......nWe all forgot one thing.....nnnnThe corona is still out there.....,1
Men experience a lot of these too. When women experience them,0
Sad that such division is now accepted.  All life is important - anything less is true racism by definition,0
@Hippo Bottom Jeans  How do you know that?,0
Where does this impression come from that LEGO is a boy's toy?  It is completely gender neutral,1
I thought Trump was president when they were taking,0
George Floyd was a criminal,0
Black Lives Matter = embracing that racism will continue.nAll Lives Matter = embracing that racism should not exist.,0
In the same boat as you,0
People are getting dumber and hateful day by day. This is disgusting. They think that destroying piece of history will make world better. All lives matter. These morons live in country this man helped to build,0
@Super Scav He was an art enthusiast. But deemed plodding in his work by critics. He was also,0
The boy who said he chooses to love,0
I want to believe blm will forget and we will live in peace...,0
“I don’t agree with homosexuality wait what,0
Acting like lawless animaIs is just proving what racist people believe right,0
Yeah but the thing is more people agree with me than they do you.,0
Just knowing Madonna is out there still going strong puts a smile on my face,1
@Elie 192 Please go somewhere else spreading your hate,0
Who us protesting for Equality?,0
@Provocateur I dont think you know what internalized homophobia is lol,0
The Democrats are.Backed powerful rich people like Soros,0
@Lindsay McPherson No. They're clearly too stupid,0
yamiGAJw nnnnnnnWhen you either don’t know your sexuality,0
Democrats have brainwashed people to such crazy degrees that its sad....nnnALL LIVES MATTERSnnDemocrats are dividing the nation,0
Thank you! And I think its only in AMERICA!,0
@jmal are you trying to say that racism against white people doesn't exist?,0
The true racists are Obama and the democrat politicians get this the white politicians and Obama are related look it up and then ask again why is mixed race obama who is both races hating on whites  because white democrats politicians told the idiot to start a race war Obama’s not the brightest bulb in his democratic family that’s why he’s ordered to start a race war he’s owned you can see it.,0
It's interesting that a lot of comments take offense to the presence of the video at all.  nnI am an employer,0
Ohhh I would have loved that game! Thank you for marketing construction toys to girls. I've always loved them as a little girl,1
Now if you say any other races life’s matter you’re racist. I have a lot of white privilege,0
@Marcela Rodriguez Not the time or place.,0
I was with my friend and she yelled “DAD,0
Gays wrong though,0
When I was 12 I figured out that I was lesbian my mom said that I’m not her daughter anymore and sent me to my auntie in Newzeeland,1
I've watched this video in 2017 this is very inspiring,1
If they never succeed in getting rid of it before,0
why is black lives matter even a thing,1
That sounds like the worst thing ever nLike let me be what I am booboo,0
@Epilith Was Ghandi's statue in Parliament Square built upon the backs of slavery? Was Churchills?  I think your answer is there.nTo suggest remembering and glorifying are even remotely the same,0
Fair play to them..that thing should have been taken down decades ago...,0
I am an 8th grade girl and I want to be a Biomedic engineer,1
@Jay Tops check out Owen Benjamin. The earth can be discussed bitnot homosexuality or abortion. Didn't Jesus walk through a wall,0
could her face be any tighter?,0
@Darren Pearn No it wouldnt it would just highlight your even more,0
Let me break it down for the people that don't understand.  Saying all lives matter is not offensive. It's good that YOU care about everyone's well-being. HOWEVER,0
Shitty Clark just wait till that one day that your kids love ones get caught and you're not around. Dear White ppl if you stand by and watch you're the problem. BTW Clark you will see Bubba,0
The South African whites are racist anyway,0
Oh come on,0
@Liz Cee I commend you for being smart enough to see this! It seems like any thing negative said against a black person is going to be attacked...,0
you gonna make it! There are so many jobs that require engineering skills but are not pure engineering,1
Denying that all lives matter betrays the real agenda of black racism that threatens our country.,0
@Law T Keep Calm and Carry on mate,0
So cops were justified  killing him Steve? Use your brain man,0
This was so powerful and I appreciate conversations with kids. This is a beautiful thing that you are doing and one of the greatest conversations I’ve ever watched. Shoutout to some of the parents because the kids were pretty mature.,1
During school I learnet that my friend was lesbian oh cool my friend is lesbian I respect them,1
@48thRonin wow holy shit are you guys actually having a flame war over m8 vs mate?nSeriously,0
@fivedrock And you brought a religious argument to an intellectual debate,0
All Lives Matter,1
Everything about her screams lesbian.. at first I thought it was a bit feminine boy... awkward..,0
I know he is racist,0
Grip Donald Trump said that he could do whatever he want to do to a woman & get away with it,0
More black people in UK and less white people. Importing african more. Problems solved !!!,0
pity it didnt fall on any one and crush some of these twats,0
“Survived” acting like it was life or death,0
What is there to condemn?,0
Me an indian and I support demolish of slave trader statue,0
I’m stunned by the number of sexist comments by males here. What’s more interesting to me is why so many males are insecure about the fact that women are entering the field of engineering. This isn’t a war - what are you so afraid of? That your masculinity/intelligence is under attack? Well,1
love watching this episode 5 years later.,0
of course! multicultural Britain has been like this for decades now,0
STOP BLM THESE RACIST IGNORANT THUGS,0
Hypocrisy at the maximum level,0
ImAlfie I agree! But I don’t think anyone made her say that. What if she actually believes in the Bible maybe?🧐,0
Hillary Clinton.,0
BLM is Racist,0
Pandering and sucking up pretty much have the same meaning.,0
They say they want everyone to be equal,1
Top far they have even started welcome to the future,0
All the power too this guy,0
It feels like they are making that religious girl read a script,0
Alm And I'll explain I'm not the one that is racist So I don't feel like I should be forced to say blm just because of some racist people I already think black lives matter,0
ITZ_ICY_GAMING are you white,0
ok if you think all lives matter then why havent you taken action to actually help lives,0
C'mon Annie. Come out already! Ffs,0
Thank you Sherriff for speaking such truth!,0
she changed my life,1
I want to meet the little asian kid she is absolutely amazing,1
Sunshine littlephillynI don’t like you that much -._-.,0
@aussiebear22 More women in engineering means less women in human resources.,0
I'm a teenage girl and I want to become an engineer. Never have I thought it's boys' thing,1
So gonna pull down the statues of your founding fathers then?,0
@Katie Rojas Just because she looks a certain way doesn't mean she's in denial or anything.,1
When they are not getting their own way...they have to insult peoplen'More politically sophisticated' Who does that man,0
@Fire_Xgamer 123 The lack of evidence of his existence,0
They just mean..Black lives matter too..because over looked alot in past..at times..thats all they mean..duhhhhh. Of course everyone knows all lives matter even animals.,1
@Anthony Grant 2.0 if you understand what was meant by it then your comment was completely unnecessary,0
It's most definitely racist all life matters no matter what all men were created equal and that means they all have a life and if they lose that life including black white pink orange whatever it is gone forever,1
You kinda need prove when asserting stuff at least give a link,0
We are in the times of the end as in the days of Noah were! Crime is all over the world. It won’t be long now!,0
well u have to respect her. its not wrong if someone disagrees with homosexuality but at the same time CHOOSE not to hate and keep loving the lgbtqs. there are differences.,1
It’s fine she’s just denying herself she’ll get to it enventually I hope,0
@B U By their Own people no less. But,0
@Nomad a lot of people bruh,0
@a powerful rat named charles entertainment cheese lmfao,0
Boys let’s go and destroy pyramid in Egypt ..,0
There seems ONLY one color matter nowadays. What about other God’s created being? Wonder?,0
grace crxmb Yes it is,0
Why do straight people treat us like we’re some kind of trophy? Like,0
@Ming Tian no one playing the victim card I'm sure Asians face racism as well the movement of BLM is about all people that why you see all races taking apart of protest!!!,0
Most people have forgotten rastafaris name ! (they are the ones to blame but....)nPrince Lincoln Thompson & The Royal Rasses - 21st Century - Ain't gonna...nYou taught us to fight against Rastafari namenPrince Lincoln Thompson & The Royal Rasses - Natural Wild - People love Jah musicn,0
dont minimise homophobia like that. it isnt always or even usually projected self hate,0
Russia has kept their statues from the Soviet era. More died to the hands of commies,0
Maeve well even if she didn’t agree her parents would’ve probably see this sooo,0
God loves all lives conceived and born.,1
@Mighty Minority  Confronted by what? People being surprised you're an engineer? Oh,1
@American Patriot! you're no patriot. Go back to Europe yoi goofy,0
@TIGER WHITE-LILLY Amen,0
Those who don’t learn from History are doomed to repeat it.,0
I’d say they are biased maybe not racist but all lives do matter,1
Correct .... black women yell,0
@Mario Kratt kinda isn't is it Mario  🤦‍,0
I went to Bristol once. Never again.,0
Keep on eradicating unpleasant parts of history folks! And we will certainly end up with an Orwellian utopia...,0
@mi name Because there is no evidence for one. Simple as that. You are merely appealing to your own ignorance as you cannot fathom any other reason why things are the way they are. Also what proof do you have that a creator is necessary or else there would be an endless void? Why?,0
That girl loves Doctor Who I'm SO PROUD.,0
I don't care about either side stay away from me.,0
What did she do to her mouth?,0
Every individual person has choices to make if you make a lot of poor choices you're going to have a poor outcome simple as that,0
Priti Patel is disgraceful for comments,0
As Clint Eastwood would say 'He had it coming' .......................  Should have happened in the 20th Century.,0
Your Whole point is you don't fit in because you are a girl. nSTOP thinking about yourself as a Female engineer,1
When your raised from birth to hate white people that's what your going to do. They can even complete a whole sentence without a racist slur .,0
Tyrone Marcus ‘he who has not sinned shall throw the first stone’,0
@Toxic Sheeple yes you are,0
@Shannon Smith Now now freedom of speech is a right in 2dats society,0
How the gayest one is the most homophobic...,0
Thanks for reminding people that.,0
Look up what All lives matter means or even why it’s hurtful to say White lives matter!,0
@Indiana Rose you are sick in the head !!!!,0
Madame X does not wear grills (only eyepatches),0
Please tell me that I'm not the only female adult who plans on buying this toy and playing with it myself?..,0
Good will be bad and bad will be goodnCalling Good What Is Evil And Evil What Is Good. Isaiah 5,0
I want her coat from the virgin tour(dress u up)nAnd her pyramid coat from desperately seeking susan!!!nICONIC!,0
Where dyou think Austria is?,0
All lives matter #TonyTimpa,1
is anybody protesting against killings of white farmers in South Africa?,0
Jens so the motive is to stop racism yet they choose a slogan that will deliberately cause backlash and division amongst races? Sorry but that’s ridiculous. nYou can’t honestly tell me that having all these comments calling BLM racist is working in favour of the movement.,0
elvis ricardo what is the definition of systemic racism? Because nobody can seem to figure that one out with any tangible definition,0
@Kyle's iPhone Of course,0
We need to see black people as people,1
I definitely think my life is more valuable than that spider I just smushed even if only as a result of size and complexity.,0
Y’all really need to let go. Yes we know all lives matter. That’s a given. But the reason why people have to say black lives matter “too” is because black lives have it mattered since the 1800s!!! We know like white lives matter that has been proven that white lives matter over all of her lives in America time and time and time and time and time and time and time and time and time and time again. Nobody has ever questioned if all lives matter. So that part of the conversation is over with and irrelevant. Now let’s concentrate on the lives that have not mattered in America. Please concentrate and focus on what needs to be done to help. Don’t concentrate on what needs to be done to perpetuate the current paradigm. It is time for a change. All lies has always mattered and white lives has mattered above all in black lives has mattered the least in America. Stay focused people..,1
@martini is beyond sad to say your just another case of Beyond backwards intelligence and ignorance at its highest take care mr. Demon,0
Every life matter!! Why u boo him? The devil!,0
I sincerely thought she was a lesbian already.,0
do some research to understand why saying that defeats the purpose of black lives matter. Its not about superiority,0
idgaf BLM protesters worldwide should also comment on modern day slavery refer to the links provided.  nnRather than focusing on tearing down statues maybe focus and give a voice to black and Asian people forced into the abhorrent modern day slavery.  nn,0
Fake outrage and people looking for free stuff,0
the reason gta 6 didnt come out is because rockstar didnt have too,0
@Po Po  All lives matter not just black. Your nobody special.,0
Just checked out Goldie Blox. I wish I got to play with such toys when I was little!,0
Why did this happend.,0
Madonna has been an advocate from day dot. She fought so hard for and with LGBT people. She is an icon and a legend in every sense of the word. Her heart is so pure,1
I'm an atheist...nThat kinda offends me.,0
Jeff Davis yes,0
@Billy Cole racist asf but okay,0
They are killing people in their own black communities and this makes no sense,0
I love Jules. we need a lot more of him.,0
Jesus died for all of us. White black,1
I love this mans Nosferatu shirt. Also this is a great video.,0
One of my fav legends! She is a true spirit for change,1
Forest Gump in fairness that’s basically robin hood,0
I think she looks perfect just the way she is.,0
It's so nice seeing the these comments! I'm pan myself and it always makes me so happy seeing others like me!,1
J F nnThe reason that happened is because the statement all lives matter isn’t as innocent of a statement as it seams nnit was created for the sole purpose of being a counter protest to the black lives matter protest,0
@wulf67 More ad hominems and no facts. *yawn*,0
Seeing a politician answer that question when they know that white deaths are double that of black deaths per year yet they are afraid to say so. All lives do matter we are all humans like it or not and yes BLM to.,0
@Sister Sidney the reason the civil rights movement was so powerful was because people were protesting like civilized people not running around lighting stuff on fire acting like fools. That why this is a joke. Black lives do matter for sure I'm all for that statement but people are saying black lives matter but are using the statement to do ignorant things. Maybe it would be taken more serious if people acted like adults and not children.,0
To the ones who think or feel... not all religious people are bad. In this case we are assuming christianity for right know. There are bad Christians no lie this is true but also a lot of Christians are kind are excepting. So be kind. I used to hate Christians because I thought they would hate me back. But I realized not all of them will hate me,1
I'm studying Accounting(my last year) but I want engineering ),0
I'd even go as far as to say all people who wants to go into any kind of STEM should watch this. While it is mainly about getting girls into engineering,1
I’d be interested to see these same panelists on the same program today,0
The Sheriff is right about the democrats.  Wrong about the problem with police brutality,0
Adrian...? I thought his name was George!  LOL!,0
Black lives matter....is that not racist... all lives matter,0
@blusafe1 they both support each other. A news reporter was interviewing peaceful protesters,0
As a Christian,0
it's not reasonable to excuse a crime with another crime that happened decades ago,0
Dam these people are rasist they just want they're race to matter and be important. nnnMhhhh where did i have seen that before.,0
He is a gift from God,1
Buddy was missing the point though,0
Slave Trader Statue Immortalized for all to see? Bristol,0
I haven’t came out of the closet yet but interesting video,0
Wow! Four years old,0
Emilee Henderson Just because she has short hair smh,0
@wow i am lost yeah we can do a george floyd statue,0
Remember what Martin Luther King Jr said that every body should be treated equally. So black people can’t even listen to there own race with out even saying BLM. Because if Blacks mattered and whites didn’t then we aren’t treated equally. Cut the BS and help our future crisis for GD!,1
Just because she disagrees with homosexuality doesn’t mean she’s homophobic,1
@ٰ ٰ how does it feel to be brainwashed? You say this cuz you saw this quote from a blm supporter but now what if you tried to search why people think and say all lives matters and not blm?,0
they boo'ed him when he said white lives matter that's racist,0
We should really ask why our little girls get so happy when they are praised ‘pretty’. Not only girls but grown ups too. This culture is wrong. Love your self eh? Why,0
So how you look like affects your sexuality now,0
They're not bright enough to realise.,0
I love the child who said “god gave us a choice and my choice is to love” I want to meet him,1
At this point I just want to go to a new planet,0
@ya-lol-ey Just the US?,0
True but sadly everyone doesn't see that for themselves.,0
The thing is their brown not black,0
Censorship on its way,0
I'm so glad conversion therapy is legal in my state it has helped a lot of people oversee their mental illness,0
Racism is so small,0
The house black people being Superior white people being Superior from the beginning of time so what are you talkin about white privilege guy what are you talkin about I bet life is easy for you you're a white dude what are you get out of here,0
Do you people see this mind manipulation!?? Why would they ask this garbage to black/all lives matter...WTF. I swear man these so called politics just keep getting worse. Your a racist if you divide yourself from other people but in politics,0
Exactly history is what shapes the modern world. Without it,0
